#     FILENAME=Skynet_60333_barnard_33-nb_107271_56634.A.spect.cal.txt
#     BASENAME=Skynet_60333_barnard_33-nb_107271_56634
#      CONTROL=SKYNET
#     PROJCODE=Skynet_60333_barnard_33-nb_107271
#     DATAROOT=/raid/scratch/cyborg/SkynetData
#      DATADIR=/raid/scratch/cyborg
#     DATADIR2=/raid/scratch/cyborg/SkynetData/Skynet_60333_barnard_33-nb_1072
#     SCANNAME=2019_06_26_10
#     SRC_NAME=barnard_33-nb
#     OBSERVER=socamrad_21318
#     DATE_OBS=2024-01-24T03:19:52.000
#        OBSID=107271
#      SCANNUM=56634
#          MJD=60333.1387963
#          UTC=11992
#     SCANTYPE=ralongmap
#     DATAMODE=HIRES
#     RECEIVER=Rx1_2
#      OBSFREQ=1395.0000
# Actual_FREQ1=1421.8850,
# Actual_FREQ2=1406.2600
#    LO1Tuning=6856.2600
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#     EFFBANDW=15.6250
#        NCHAN=1024
#    STARTCHAN=51
#     STOPCHAN=972
#         TINT=0.1342
#         TBIN=0.00419430
#       ACCLEN=2048 
#     DURATION=176.09
#     EXPOSURE=118.38
#        FOCUS=37.049
#       RA,DEC=05:32:14.91, -04:40:06.56
#      RA(deg)=85.17580
#     DEC(deg)=-2.44630
#   WIDTH(deg)=4.4307x4.8706
#    AZIM(deg)=191.5431
#    ELEV(deg)=48.3010
#     COORDREF=RA_DEC_
#         HREF=85.2454
#         VREF=-2.4583
#      RADESYS=FK5
#       OFFSYS=AZEL
#      EQUINOX=2000.00
#     IFATTENS=11.00, 12.00
#   BALANCELEV=1.200 
#   POWER_XLYR=[1.72, 2.23] 
#       VELDEF=RADI-OBS 
#     VELOCITY=0.000 
#         NPOL=2 
#      POLMODE=Linear 
#      POLTYPE=XXYY 
#      WARNING=None 
#     NOISECAL=HI 
#       PRECAL=2 
#      POSTCAL=2 
#     CRYOTEMP=289 
#      BOXTEMP=23 
#         TSYS=XX1:134.40, YY1:135.12
#         TSYS=XX2:121.55, YY2:146.84
#         TCAL=XX1:9.17, YY1:10.07
#         TCAL=XX2:9.16, YY2:9.99
# Calibrated spectra 
#                
#                
#Freq1(MHz)         XX1          YY1   Freq2(MHz)       XX2         YY2 
   1419.64196     165.1302     152.5108    1404.01696     127.5278     138.0876
   1419.62670     164.7290     152.4376    1404.00170     127.4335     138.3164
   1419.61144     165.3248     152.2570    1403.98644     127.4064     138.2099
   1419.59618     165.0693     152.0359    1403.97118     127.3724     138.3269
   1419.58092     165.0653     151.9372    1403.95592     127.4033     138.5812
   1419.56566     164.8592     151.9479    1403.94066     127.1360     138.4617
   1419.55041     164.8348     151.8428    1403.92541     127.2437     138.3124
   1419.53515     165.3134     151.6706    1403.91015     127.1626     138.9172
   1419.51989     164.9595     151.4024    1403.89489     127.0705     138.7363
   1419.50463     164.7036     151.4210    1403.87963     126.9705     138.7998
   1419.48937     164.9441     151.4021    1403.86437     126.8802     138.9352
   1419.47411     164.8835     151.0701    1403.84911     126.8876     138.7478
   1419.45885     164.8333     150.9081    1403.83385     127.1640     138.8961
   1419.44359     164.7664     150.9424    1403.81859     126.8023     139.0507
   1419.42833     164.7760     150.8646    1403.80333     126.7980     139.1040
   1419.41308     164.8023     150.6686    1403.78808     126.7823     139.2395
   1419.39782     164.9494     150.5352    1403.77282     126.6092     139.1630
   1419.38256     164.7509     150.4877    1403.75756     126.5039     139.2384
   1419.36730     164.6719     150.2616    1403.74230     126.4178     139.4240
   1419.35204     164.5896     150.0485    1403.72704     126.4737     139.5000
   1419.33678     164.7098     149.9829    1403.71178     126.3451     139.3441
   1419.32152     164.5877     150.0375    1403.69652     126.2850     139.4928
   1419.30626     164.6421     149.8123    1403.68126     126.3737     139.6426
   1419.29101     164.3261     149.6530    1403.66601     126.1756     139.4784
   1419.27575     164.5927     149.5180    1403.65075     126.1455     139.7638
   1419.26049     164.3018     149.5707    1403.63549     126.0515     139.8880
   1419.24523     164.4817     149.3044    1403.62023     126.0869     139.8062
   1419.22997     164.1965     149.5332    1403.60497     126.0437     139.9239
   1419.21471     164.2342     149.3205    1403.58971     125.9361     139.9392
   1419.19945     164.3939     149.1352    1403.57445     125.8594     140.0229
   1419.18419     164.1893     148.9703    1403.55919     125.8136     140.2337
   1419.16894     164.1632     148.6802    1403.54394     125.7643     140.0642
   1419.15368     164.2141     148.7313    1403.52868     125.9091     140.3874
   1419.13842     163.9588     148.7436    1403.51342     125.6985     140.4477
   1419.12316     163.7055     148.6674    1403.49816     125.5817     140.6416
   1419.10790     163.6856     148.3502    1403.48290     125.7748     140.5209
   1419.09264     163.7628     148.2057    1403.46764     125.5498     140.6799
   1419.07738     163.6477     148.0570    1403.45238     125.4312     140.6947
   1419.06212     163.8069     148.0463    1403.43712     125.5104     140.9896
   1419.04687     163.7651     148.0473    1403.42187     125.4287     141.2186
   1419.03161     163.6824     147.9467    1403.40661     125.3165     141.2297
   1419.01635     163.5033     147.7984    1403.39135     125.4489     141.4036
   1419.00109     163.4227     147.7044    1403.37609     125.3673     141.4202
   1418.98583     163.3207     147.6472    1403.36083     125.3634     141.3860
   1418.97057     163.0389     147.3443    1403.34557     125.2080     141.5877
   1418.95531     163.1114     147.2665    1403.33031     125.4349     141.5273
   1418.94005     163.1155     147.3856    1403.31505     125.2329     141.8282
   1418.92479     162.9890     147.0288    1403.29979     125.2069     141.8212
   1418.90954     162.9449     147.1006    1403.28454     125.1778     141.8119
   1418.89428     162.9064     147.0800    1403.26928     125.1109     141.7764
   1418.87902     162.9064     146.8248    1403.25402     125.0642     142.0533
   1418.86376     162.8915     146.8508    1403.23876     125.0862     142.2285
   1418.84850     162.7885     146.5227    1403.22350     125.0254     142.3368
   1418.83324     162.4962     146.6783    1403.20824     125.0268     142.3813
   1418.81798     162.6628     146.4379    1403.19298     124.8212     142.5433
   1418.80272     162.3429     146.4398    1403.17772     124.9719     142.6274
   1418.78747     162.1714     146.2164    1403.16247     124.8387     142.6377
   1418.77221     162.3623     146.3258    1403.14721     124.8003     143.0132
   1418.75695     162.0238     146.2363    1403.13195     124.7187     143.0024
   1418.74169     162.1738     146.2070    1403.11669     124.8436     143.1412
   1418.72643     162.2310     146.1853    1403.10143     124.6799     143.3512
   1418.71117     162.1370     146.0490    1403.08617     124.5920     143.3140
   1418.69591     161.7778     145.7200    1403.07091     124.5625     143.6994
   1418.68065     161.5339     145.7348    1403.05565     124.6817     143.4756
   1418.66540     161.4825     145.5140    1403.04040     124.6487     143.8725
   1418.65014     161.6431     145.5570    1403.02514     124.4582     143.7979
   1418.63488     161.5724     145.6324    1403.00988     124.5984     144.0077
   1418.61962     161.2623     145.5592    1402.99462     124.4414     144.2049
   1418.60436     161.3672     145.5650    1402.97936     124.6148     144.4531
   1418.58910     161.2421     145.2736    1402.96410     124.4210     144.4101
   1418.57384     161.2634     145.3158    1402.94884     124.5430     144.6954
   1418.55858     161.0184     145.0594    1402.93358     124.5375     144.7163
   1418.54333     160.8241     144.8303    1402.91833     124.4247     144.9952
   1418.52807     160.5755     144.9957    1402.90307     124.5667     144.8979
   1418.51281     160.7379     144.9984    1402.88781     124.5132     145.1333
   1418.49755     160.7149     144.9646    1402.87255     124.3877     145.2211
   1418.48229     160.6711     144.7252    1402.85729     124.4028     145.3104
   1418.46703     160.4298     144.7569    1402.84203     124.2754     145.5719
   1418.45177     160.4776     144.5272    1402.82677     124.3433     145.8256
   1418.43651     159.9495     144.5696    1402.81151     124.3222     145.6854
   1418.42125     160.0789     144.6342    1402.79625     124.4406     145.8195
   1418.40600     160.1295     144.3123    1402.78100     124.2698     146.1682
   1418.39074     159.7794     144.5192    1402.76574     124.0979     146.3959
   1418.37548     159.6342     144.2567    1402.75048     124.2499     146.2808
   1418.36022     159.7270     144.3662    1402.73522     124.3108     146.4647
   1418.34496     159.2186     144.1542    1402.71996     124.1744     146.6735
   1418.32970     159.4614     144.0744    1402.70470     124.2090     146.8737
   1418.31444     159.2848     144.0180    1402.68944     124.1495     146.9637
   1418.29918     159.0411     143.8893    1402.67418     124.0850     147.2662
   1418.28393     159.0246     144.0542    1402.65893     124.2459     147.3813
   1418.26867     158.7949     143.5824    1402.64367     124.2118     147.7382
   1418.25341     158.7605     143.7043    1402.62841     124.1418     147.6398
   1418.23815     158.7019     143.9632    1402.61315     124.2588     147.7908
   1418.22289     158.6003     143.6874    1402.59789     124.2512     148.0578
   1418.20763     158.3915     143.9091    1402.58263     124.0172     148.0232
   1418.19237     158.3841     143.5799    1402.56737     124.1521     148.2696
   1418.17711     158.1024     143.7309    1402.55211     124.1706     148.4897
   1418.16186     158.1262     143.7443    1402.53686     124.2085     148.6178
   1418.14660     158.0569     143.4710    1402.52160     124.3332     148.8913
   1418.13134     157.7575     143.6224    1402.50634     124.4294     149.2527
   1418.11608     157.3945     143.2966    1402.49108     124.1982     149.1967
   1418.10082     157.5668     143.2373    1402.47582     124.2792     149.4261
   1418.08556     157.5160     143.5750    1402.46056     124.2973     149.3208
   1418.07030     157.2619     143.3313    1402.44530     124.2692     149.6521
   1418.05504     157.0846     143.2509    1402.43004     124.1744     149.7512
   1418.03979     156.9305     143.4167    1402.41479     124.2586     149.8280
   1418.02453     156.6617     143.0841    1402.39953     124.3709     150.0875
   1418.00927     156.4480     143.1443    1402.38427     124.1901     150.2750
   1417.99401     156.6705     142.9619    1402.36901     124.3944     150.5418
   1417.97875     156.5800     143.0326    1402.35375     124.2158     150.4972
   1417.96349     156.4007     143.0016    1402.33849     124.2294     150.7465
   1417.94823     156.2228     142.7673    1402.32323     124.2964     150.8582
   1417.93297     156.0131     142.8875    1402.30797     124.3203     151.1846
   1417.91771     155.6756     142.7071    1402.29271     124.2537     151.3897
   1417.90246     155.6042     142.8690    1402.27746     124.2486     151.3302
   1417.88720     155.6198     142.8741    1402.26220     124.2470     151.8816
   1417.87194     155.3852     142.7840    1402.24694     124.2716     151.7690
   1417.85668     155.1189     142.7505    1402.23168     124.3632     151.9388
   1417.84142     155.0944     142.6124    1402.21642     124.2941     152.0372
   1417.82616     154.7189     142.4936    1402.20116     124.4528     152.4573
   1417.81090     154.7880     142.4766    1402.18590     124.3211     152.5597
   1417.79564     154.4724     142.6268    1402.17064     124.3452     152.7215
   1417.78039     154.2721     142.5114    1402.15539     124.4670     153.1325
   1417.76513     154.2906     142.4017    1402.14013     124.4838     153.2164
   1417.74987     153.8861     142.4998    1402.12487     124.4239     153.1682
   1417.73461     153.8395     142.3208    1402.10961     124.3257     153.3854
   1417.71935     153.9676     142.3307    1402.09435     124.4411     153.7158
   1417.70409     153.4028     142.1715    1402.07909     124.5096     153.6953
   1417.68883     153.2220     142.3228    1402.06383     124.4772     153.8093
   1417.67357     153.0791     141.9752    1402.04857     124.4658     154.1906
   1417.65832     153.0189     142.3467    1402.03332     124.3907     154.2762
   1417.64306     152.9394     142.1537    1402.01806     124.4608     154.4915
   1417.62780     152.6433     142.1433    1402.00280     124.5196     154.3782
   1417.61254     152.2313     142.0679    1401.98754     124.5627     154.7061
   1417.59728     152.2879     141.8643    1401.97228     124.5537     154.6818
   1417.58202     152.1615     141.9680    1401.95702     124.4642     155.0172
   1417.56676     151.9542     141.9078    1401.94176     124.5108     155.5192
   1417.55150     151.7285     141.8447    1401.92650     124.4222     155.4040
   1417.53625     151.7472     141.8705    1401.91125     124.2858     155.3327
   1417.52099     151.3706     141.8121    1401.89599     124.5898     155.7518
   1417.50573     151.0273     141.6517    1401.88073     124.3793     155.9435
   1417.49047     150.8279     141.8174    1401.86547     124.4576     156.2304
   1417.47521     150.5789     141.4692    1401.85021     124.5812     156.0878
   1417.45995     150.4426     141.6637    1401.83495     124.4347     156.1201
   1417.44469     150.3154     141.4238    1401.81969     124.3996     156.6906
   1417.42943     150.1284     141.2320    1401.80443     124.6953     156.5759
   1417.41417     149.8985     141.4120    1401.78917     124.2408     156.7840
   1417.39892     149.6714     141.4130    1401.77392     124.2943     157.0286
   1417.38366     149.3434     141.4217    1401.75866     124.5299     157.2971
   1417.36840     149.2137     141.2929    1401.74340     124.3987     157.1658
   1417.35314     149.2329     140.9637    1401.72814     124.4624     157.5120
   1417.33788     148.8326     141.1605    1401.71288     124.4032     157.5614
   1417.32262     148.7221     140.9158    1401.69762     124.3753     157.6887
   1417.30736     148.2208     140.8757    1401.68236     124.2668     158.0084
   1417.29210     147.7774     140.9917    1401.66710     124.5238     158.1205
   1417.27685     147.6246     140.7063    1401.65185     124.3243     157.9941
   1417.26159     147.3226     140.5432    1401.63659     124.3894     158.2496
   1417.24633     147.4421     140.7440    1401.62133     124.3019     158.3717
   1417.23107     147.0613     140.5716    1401.60607     124.1737     158.7036
   1417.21581     146.9801     140.3798    1401.59081     124.2482     158.6307
   1417.20055     146.7192     140.4764    1401.57555     124.3581     158.8304
   1417.18529     146.1122     140.2400    1401.56029     124.0204     158.9231
   1417.17003     146.1241     140.2119    1401.54503     124.2606     158.6951
   1417.15478     145.8153     139.9899    1401.52978     124.0214     159.0777
   1417.13952     145.5468     140.0966    1401.51452     124.0752     159.0895
   1417.12426     145.2474     139.7756    1401.49926     124.1338     159.3286
   1417.10900     144.7236     139.9867    1401.48400     123.9412     159.3015
   1417.09374     144.7282     139.8131    1401.46874     123.8774     159.3479
   1417.07848     144.4362     139.5353    1401.45348     123.9478     159.5048
   1417.06322     144.0376     139.5506    1401.43822     123.8184     159.5479
   1417.04796     143.8488     139.4247    1401.42296     123.8755     159.8063
   1417.03271     143.5955     139.2167    1401.40771     123.6238     159.9314
   1417.01745     143.1743     139.2231    1401.39245     123.7798     159.8594
   1417.00219     142.9866     138.9944    1401.37719     123.6327     159.8988
   1416.98693     142.6138     139.0367    1401.36193     123.4915     160.0379
   1416.97167     142.3877     138.8497    1401.34667     123.6444     160.0856
   1416.95641     142.0926     138.7411    1401.33141     123.6092     160.1527
   1416.94115     141.7994     138.7004    1401.31615     123.5322     159.8748
   1416.92589     141.2806     138.5456    1401.30089     123.4828     160.2553
   1416.91063     141.0662     138.3609    1401.28563     123.2629     160.3514
   1416.89538     140.9235     138.0523    1401.27038     123.0118     160.4841
   1416.88012     140.6113     137.9821    1401.25512     123.3075     160.3535
   1416.86486     140.1244     137.9629    1401.23986     122.9845     160.1790
   1416.84960     139.8307     138.0514    1401.22460     123.1055     160.4396
   1416.83434     139.5512     137.6607    1401.20934     123.0298     160.3995
   1416.81908     139.3411     137.4297    1401.19408     122.6954     160.5025
   1416.80382     138.9948     137.3317    1401.17882     122.6988     160.4015
   1416.78856     138.6549     137.1636    1401.16356     122.5706     160.4438
   1416.77331     138.2910     136.8371    1401.14831     122.5700     160.3190
   1416.75805     137.8317     136.7208    1401.13305     122.3002     160.4623
   1416.74279     137.4127     136.6224    1401.11779     122.2029     160.3101
   1416.72753     137.0968     136.3541    1401.10253     122.2443     160.4124
   1416.71227     136.7695     136.1856    1401.08727     122.0171     160.1601
   1416.69701     136.3204     136.1193    1401.07201     121.9657     160.3071
   1416.68175     136.1436     135.6929    1401.05675     121.8747     160.1583
   1416.66649     135.7631     135.7644    1401.04149     121.7771     160.2991
   1416.65124     135.2697     135.4301    1401.02624     121.6040     160.3037
   1416.63598     134.9767     135.2728    1401.01098     121.3511     160.1742
   1416.62072     134.4967     134.9184    1400.99572     121.3130     160.1181
   1416.60546     134.2250     134.9111    1400.98046     121.2674     160.0634
   1416.59020     133.7783     134.7539    1400.96520     121.0853     159.8261
   1416.57494     133.1930     134.4216    1400.94994     120.9817     159.8672
   1416.55968     133.0856     134.2448    1400.93468     120.7454     159.8301
   1416.54442     132.6222     133.9625    1400.91942     120.5202     159.7223
   1416.52917     132.0456     133.7092    1400.90417     120.4136     159.5358
   1416.51391     131.8092     133.5480    1400.88891     120.1944     159.4975
   1416.49865     131.5414     133.0385    1400.87365     119.9373     159.2165
   1416.48339     131.0748     132.9010    1400.85839     119.7749     159.1780
   1416.46813     130.6257     132.6805    1400.84313     120.0871     159.0276
   1416.45287     130.1067     132.5174    1400.82787     119.7375     158.9482
   1416.43761     129.5533     132.1750    1400.81261     119.3803     158.8180
   1416.42235     129.3406     131.9658    1400.79735     119.1723     158.7392
   1416.40709     128.9027     131.7224    1400.78209     118.9459     158.5978
   1416.39184     128.4139     131.3398    1400.76684     118.8596     158.3117
   1416.37658     127.9650     131.0255    1400.75158     118.6094     158.1352
   1416.36132     127.5277     130.9159    1400.73632     118.4021     157.6606
   1416.34606     126.9743     130.6932    1400.72106     117.9931     158.0324
   1416.33080     126.6790     130.2334    1400.70580     117.9985     157.6369
   1416.31554     126.3651     129.7988    1400.69054     117.6967     157.2935
   1416.30028     125.7433     129.4448    1400.67528     117.4764     157.0650
   1416.28502     125.2809     129.1325    1400.66002     117.1458     156.9808
   1416.26977     124.7231     129.0630    1400.64477     117.0884     156.6276
   1416.25451     124.2682     128.6782    1400.62951     116.6547     156.4934
   1416.23925     123.9026     128.2411    1400.61425     116.4925     155.9612
   1416.22399     123.5055     128.0321    1400.59899     116.3381     156.1168
   1416.20873     122.8162     127.4529    1400.58373     115.9894     155.6973
   1416.19347     122.3127     127.1572    1400.56847     115.7074     155.5210
   1416.17821     122.0208     126.8870    1400.55321     115.4560     155.0135
   1416.16295     121.6635     126.6219    1400.53795     115.3491     154.9169
   1416.14770     121.0990     125.9451    1400.52270     114.9877     154.5268
   1416.13244     120.4907     125.6462    1400.50744     114.6763     154.3071
   1416.11718     119.8287     125.4831    1400.49218     114.3157     154.0236
   1416.10192     119.5143     125.1960    1400.47692     114.0774     153.7878
   1416.08666     119.1820     124.6908    1400.46166     113.8492     153.3189
   1416.07140     118.5932     124.2685    1400.44640     113.5256     153.0221
   1416.05614     117.9389     123.9337    1400.43114     113.1607     152.7735
   1416.04088     117.5543     123.2905    1400.41588     113.0780     152.2710
   1416.02562     116.7669     123.2453    1400.40062     112.5421     152.0756
   1416.01037     116.4583     122.7126    1400.38537     112.2681     151.6227
   1415.99511     115.9665     122.3611    1400.37011     112.0171     151.2970
   1415.97985     115.4242     121.9821    1400.35485     111.6331     150.7033
   1415.96459     114.9554     121.3554    1400.33959     111.2930     150.4790
   1415.94933     114.4966     121.0739    1400.32433     110.8659     150.1309
   1415.93407     113.7568     120.2973    1400.30907     110.6775     149.6225
   1415.91881     113.3214     120.2282    1400.29381     110.2374     149.2196
   1415.90355     112.7871     119.7391    1400.27855     109.8826     148.6356
   1415.88830     112.3258     119.3645    1400.26330     109.4511     148.2465
   1415.87304     111.8229     118.7037    1400.24804     109.3220     147.9324
   1415.85778     111.2289     118.3442    1400.23278     108.8589     147.4650
   1415.84252     110.7330     117.9749    1400.21752     108.5358     147.2948
   1415.82726     110.0293     117.4067    1400.20226     108.1224     146.8053
   1415.81200     109.5523     116.9526    1400.18700     107.6088     146.2163
   1415.79674     109.0115     116.3811    1400.17174     107.4121     145.9835
   1415.78148     108.5846     115.9915    1400.15648     106.8583     145.3223
   1415.76623     107.7307     115.6016    1400.14123     106.5581     144.8258
   1415.75097     107.4232     114.9370    1400.12597     106.0531     144.3247
   1415.73571     106.9245     114.5612    1400.11071     105.6898     144.0805
   1415.72045     106.3399     114.1459    1400.09545     105.4318     143.4370
   1415.70519     105.7019     113.5996    1400.08019     105.0952     142.6199
   1415.68993     105.3568     113.0691    1400.06493     104.4719     142.5271
   1415.67467     104.7120     112.4862    1400.04967     104.2163     141.9618
   1415.65941     104.0022     112.1276    1400.03441     103.6506     141.2771
   1415.64416     103.5267     111.4508    1400.01916     103.2999     140.7049
   1415.62890     103.0024     111.0212    1400.00390     106.8531     141.0301
   1415.61364     102.4346     110.4846    1399.98864     102.5412     139.8471
   1415.59838     101.9545     110.0509    1399.97338     102.0475     139.1921
   1415.58312     101.4149     109.4826    1399.95812     101.6252     138.6439
   1415.56786     100.8404     108.9670    1399.94286     101.2627     138.1173
   1415.55260     100.3161     108.3721    1399.92760     100.8208     137.5781
   1415.53734      99.6889     108.0156    1399.91234     100.2798     136.8653
   1415.52208      99.2615     107.4208    1399.89708      99.9150     136.2499
   1415.50683      98.4899     106.8200    1399.88183      99.3043     135.8603
   1415.49157      98.0218     106.2946    1399.86657      98.9875     135.1282
   1415.47631      97.4873     105.7914    1399.85131      98.5166     134.6444
   1415.46105      96.9277     105.2468    1399.83605      98.1106     134.1347
   1415.44579      96.3094     104.6551    1399.82079      97.6375     133.2496
   1415.43053      95.7305     104.1201    1399.80553      97.1672     132.8605
   1415.41527      95.2273     103.5240    1399.79027      96.5973     131.9931
   1415.40001      94.7870     103.0397    1399.77501      96.2524     131.3494
   1415.38476      94.0244     102.3533    1399.75976      95.7112     130.8768
   1415.36950      93.6058     101.9204    1399.74450      95.1564     130.2423
   1415.35424      93.0848     101.4936    1399.72924      94.7340     129.7832
   1415.33898      92.3685     100.8580    1399.71398      94.1615     129.1374
   1415.32372      91.9852     100.3022    1399.69872      93.8416     128.4409
   1415.30846      91.4785      99.6665    1399.68346      93.3448     127.6754
   1415.29320      90.9469      99.2919    1399.66820      92.9006     127.1820
   1415.27794      90.3014      98.7145    1399.65294      92.3722     126.4727
   1415.26269      89.8006      97.9649    1399.63769      91.9988     125.7392
   1415.24743      89.2750      97.6064    1399.62243      91.4537     125.3909
   1415.23217      88.7611      96.8465    1399.60717      90.9603     124.6539
   1415.21691      88.2541      96.3012    1399.59191      90.4902     123.9836
   1415.20165      87.7012      95.8631    1399.57665      90.0260     123.3147
   1415.18639      87.1980      95.2855    1399.56139      89.5403     122.6291
   1415.17113      86.6836      94.6319    1399.54613      88.9807     122.0741
   1415.15587      86.1559      93.9753    1399.53087      88.4960     121.2150
   1415.14062      85.5985      93.4047    1399.51562      88.0833     120.7541
   1415.12536      85.1932      92.8457    1399.50036      87.4971     120.1898
   1415.11010      84.5527      92.3467    1399.48510      87.1015     119.2461
   1415.09484      84.0365      91.8849    1399.46984      86.6561     118.9032
   1415.07958      83.5870      91.2552    1399.45458      86.0687     117.9916
   1415.06432      83.1015      90.6791    1399.43932      85.6199     117.3009
   1415.04906      82.5756      90.2117    1399.42406      85.1295     116.7059
   1415.03380      82.0191      89.6399    1399.40880      84.7778     116.0607
   1415.01854      81.6279      88.9984    1399.39354      84.1462     115.4698
   1415.00329      81.1643      88.5379    1399.37829      83.7324     114.9140
   1414.98803      80.6902      87.8969    1399.36303      83.2256     114.1869
   1414.97277      80.1803      87.3589    1399.34777      82.8272     113.5903
   1414.95751      79.6661      86.7484    1399.33251      82.2723     112.9682
   1414.94225      79.2696      86.2669    1399.31725      81.8860     112.2107
   1414.92699      78.8186      85.7259    1399.30199      81.3986     111.7303
   1414.91173      78.2089      85.0134    1399.28673      80.9121     110.9561
   1414.89647      77.9091      84.7129    1399.27147      80.5206     110.5213
   1414.88122      77.4154      84.0368    1399.25622      79.9346     109.6903
